StockCode,Week,quantity,revenue,invoices,average_price,countries
22981,2011-10-24/2011-10-30,18,29.04,6,1.9400000000000002,2
22981,2011-10-31/2011-11-06,3,4.35,3,1.45,1
22981,2011-11-07/2011-11-13,3,7.29,3,2.43,1
22981,2011-11-14/2011-11-20,2,4.37,2,2.185,1
22981,2011-11-21/2011-11-27,19,30.489999999999995,8,1.8175,1
22981,2011-11-28/2011-12-04,21,34.86,7,2.0799999999999996,2
22982,2011-02-28/2011-03-06,48,60.0,9,1.25,1
22982,2011-03-07/2011-03-13,123,144.91,12,1.6375,1
22982,2011-03-14/2011-03-20,78,101.13,9,1.518888888888889,3
22982,2011-03-21/2011-03-27,77,99.88,11,1.5799999999999998,2
22982,2011-03-28/2011-04-03,58,73.71000000000001,11,1.36,1
22982,2011-04-04/2011-04-10,47,62.38,11,1.5799999999999998,2
22982,2011-04-11/2011-04-17,55,68.75,6,1.25,1
22982,2011-04-18/2011-04-24,21,29.88,6,1.6533333333333333,1
22982,2011-04-25/2011-05-01,13,16.25,2,1.25,1
22982,2011-05-02/2011-05-08,56,72.42,8,1.5525,2
22982,2011-05-09/2011-05-15,15,22.38,3,2.0566666666666666,2
22982,2011-05-16/2011-05-22,41,53.67,7,1.5957142857142856,2
22982,2011-05-23/2011-05-29,28,36.21,6,1.4516666666666669,1
22982,2011-06-06/2011-06-12,50,63.71,6,1.4516666666666669,2
22982,2011-06-13/2011-06-19,3,6.17,3,2.0566666666666666,1
22982,2011-06-20/2011-06-26,13,16.25,2,1.25,2
22982,2011-06-27/2011-07-03,4,6.21,2,1.855,1
22982,2011-07-04/2011-07-10,13,17.46,2,1.855,1
22982,2011-07-11/2011-07-17,25,32.46,3,1.6533333333333333,1
22982,2011-07-18/2011-07-24,39,52.379999999999995,4,1.5525,3
22982,2011-07-25/2011-07-31,1,2.46,1,2.46,1
22982,2011-08-01/2011-08-07,37,47.46,4,1.5525,2
22982,2011-08-08/2011-08-14,15,21.17,4,1.855,2
22982,2011-08-15/2011-08-21,8,10.0,1,1.25,1
22982,2011-08-22/2011-08-28,2,2.5,2,1.25,1
22982,2011-08-29/2011-09-04,6,12.34,5,1.9759999999999998,1
22982,2011-09-05/2011-09-11,25,31.25,3,1.25,2
22982,2011-09-12/2011-09-18,2,3.71,2,1.855,1
22982,2011-09-19/2011-09-25,15,22.38,4,2.1574999999999998,1
22982,2011-09-26/2011-10-02,15,18.75,2,1.25,1
22982,2011-10-03/2011-10-09,4,8.629999999999999,3,2.0566666666666666,1
22982,2011-10-10/2011-10-16,19,28.59,6,1.6533333333333333,2
22982,2011-10-17/2011-10-23,15,18.75,4,1.25,2
22982,2011-10-24/2011-10-30,30,41.129999999999995,7,1.7685714285714285,2
22982,2011-10-31/2011-11-06,30,42.34,5,1.492,3
22982,2011-11-07/2011-11-13,33,49.72,8,2.00625,2
22982,2011-11-14/2011-11-20,6,12.34,5,1.9759999999999998,1
22982,2011-11-21/2011-11-27,35,52.22,9,1.7877777777777777,1
22982,2011-11-28/2011-12-04,25,39.72,8,1.855,1
22983,2010-09-13/2010-09-19,63,27.75,7,0.5428571428571428,1
22983,2010-09-20/2010-09-26,26,11.780000000000001,3,0.5633333333333334,1
22983,2010-09-27/2010-10-03,193,72.85,6,0.48166666666666663,1
22983,2010-10-04/2010-10-10,363,145.10999999999999,17,0.46352941176470586,1
22983,2010-10-11/2010-10-17,148,63.88,14,0.5121428571428571,2
22983,2010-10-18/2010-10-24,180,78.17999999999999,19,0.5275,1
22983,2010-10-25/2010-10-31,99,42.87,10,0.549,3
22983,2010-11-01/2010-11-07,87,37.83,9,0.5155555555555555,1
22983,2010-11-08/2010-11-14,53,24.41,8,0.635,2
22983,2010-11-15/2010-11-21,160,64.6,8,0.57375,2
22983,2010-11-22/2010-11-28,32,16.88,6,0.7066666666666667,1
22983,2010-11-29/2010-12-05,97,41.17,8,0.47375,2
22983,2010-12-06/2010-12-12,103,46.269999999999996,11,0.6154545454545454,1
22983,2010-12-13/2010-12-19,49,21.01,5,0.506,1
22983,2010-12-20/2010-12-26,13,5.89,2,0.635,1
22983,2011-01-03/2011-01-09,100,43.72,10,0.506,1
22983,2011-01-10/2011-01-16,46,23.599999999999998,7,0.6628571428571428,1
22983,2011-01-17/2011-01-23,79,36.05,9,0.6022222222222222,2
22983,2011-01-24/2011-01-30,65,29.35,9,0.6022222222222222,2
22983,2011-01-31/2011-02-06,459,171.69,10,0.449,1
22983,2011-02-07/2011-02-13,4,3.32,2,0.83,1
22983,2011-02-14/2011-02-20,133,56.27,7,0.47857142857142854,2
22983,2011-02-21/2011-02-27,162,70.5,13,0.5146153846153846,1
22983,2011-02-28/2011-03-06,88,38.6,9,0.5111111111111111,2
22983,2011-03-07/2011-03-13,100,43.64,10,0.502,3
22983,2011-03-14/2011-03-20,39,17.61,6,0.625,1
22983,2011-03-21/2011-03-27,111,47.85,12,0.5225,2
22983,2011-03-28/2011-04-03,12,5.04,1,0.42,1
22983,2011-04-04/2011-04-10,127,56.21,12,0.5566666666666666,1
22983,2011-04-11/2011-04-17,144,60.480000000000004,11,0.42,1
22983,2011-04-18/2011-04-24,80,36.88,9,0.6022222222222222,2
22983,2011-04-25/2011-05-01,25,10.91,3,0.5566666666666666,1
22983,2011-05-02/2011-05-08,27,17.49,6,0.7616666666666666,1
22983,2011-05-09/2011-05-15,86,36.94,9,0.5111111111111111,1
22983,2011-05-16/2011-05-22,256,104.84,16,0.46749999999999997,1
22983,2011-05-23/2011-05-29,87,37.77,9,0.5111111111111111,2
22983,2011-05-30/2011-06-05,52,22.25,6,0.4883333333333333,1
22983,2011-06-06/2011-06-12,98,41.98,6,0.4883333333333333,1
22983,2011-06-13/2011-06-19,111,47.85,10,0.502,3
22983,2011-06-20/2011-06-26,61,26.03,6,0.4883333333333333,1
22983,2011-06-27/2011-07-03,53,24.31,5,0.502,1
22983,2011-07-04/2011-07-10,137,51.919999999999995,5,0.654,1
22983,2011-07-11/2011-07-17,36,15.120000000000001,3,0.42,1
22983,2011-07-18/2011-07-24,104,46.96,10,0.502,1
22983,2011-07-25/2011-07-31,121,51.23,9,0.4655555555555555,1
22983,2011-08-01/2011-08-07,196,75.32,9,0.5433333333333333,1
22983,2011-08-08/2011-08-14,50,21.82,6,0.5566666666666666,1
22983,2011-08-15/2011-08-21,84,35.28,7,0.42,2
22983,2011-08-22/2011-08-28,108,45.36,9,0.42,2
22983,2011-08-29/2011-09-04,44,21.759999999999998,8,0.67625,1
22983,2011-09-05/2011-09-11,137,59.59,11,0.5318181818181817,1
22983,2011-09-12/2011-09-18,196,79.64,13,0.51,2
22983,2011-09-19/2011-09-25,97,41.15,8,0.47125,2
22983,2011-09-26/2011-10-02,151,66.29,15,0.5293333333333333,2
22983,2011-10-03/2011-10-09,72,30.240000000000002,6,0.42,1
22983,2011-10-10/2011-10-16,60,25.2,4,0.42,2
22983,2011-10-17/2011-10-23,172,73.88,15,0.4473333333333333,1
22983,2011-10-24/2011-10-30,134,57.1,9,0.4655555555555555,1
22983,2011-10-31/2011-11-06,128,57.04,11,0.5318181818181817,3
22983,2011-11-07/2011-11-13,50,21.82,6,0.5566666666666666,1
22983,2011-11-14/2011-11-20,134,57.1,12,0.4883333333333333,1
22983,2011-11-21/2011-11-27,71,34.33,11,0.6436363636363637,1
22983,2011-11-28/2011-12-04,64,28.52,8,0.57375,1
22984,2010-09-06/2010-09-12,12,5.04,1,0.42,1
22984,2010-09-13/2010-09-19,24,10.08,2,0.42,1
22984,2010-09-20/2010-09-26,48,20.16,3,0.42,1
22984,2010-09-27/2010-10-03,25,10.93,3,0.5633333333333334,1
22984,2010-10-04/2010-10-10,97,41.17,9,0.4677777777777778,1
22984,2010-10-11/2010-10-17,48,20.16,4,0.42,1
22984,2010-10-18/2010-10-24,49,21.009999999999998,5,0.506,3
22984,2010-10-25/2010-10-31,24,10.08,2,0.42,1
22984,2010-11-01/2010-11-07,168,66.24,8,0.4125,2
22984,2010-11-08/2010-11-14,53,24.41,6,0.5633333333333334,1
22984,2010-11-15/2010-11-21,24,10.08,2,0.42,2
22984,2010-11-22/2010-11-28,72,30.24,5,0.42000000000000004,3
22984,2010-11-29/2010-12-05,24,10.08,2,0.42,2
22984,2010-12-06/2010-12-12,13,5.89,2,0.635,1
22984,2010-12-13/2010-12-19,12,5.04,1,0.42,1
22984,2010-12-20/2010-12-26,12,5.04,1,0.42,1
22984,2011-01-03/2011-01-09,72,30.240000000000002,4,0.42,1
22984,2011-01-10/2011-01-16,14,6.74,2,0.635,2
22984,2011-01-17/2011-01-23,96,36.0,3,0.39999999999999997,2
22984,2011-01-24/2011-01-30,96,36.0,3,0.39999999999999997,2
22984,2011-01-31/2011-02-06,1,0.83,1,0.83,1
22984,2011-02-07/2011-02-13,13,5.87,2,0.625,1
22984,2011-02-14/2011-02-20,72,30.24,5,0.42000000000000004,1
22984,2011-02-21/2011-02-27,156,56.879999999999995,3,0.37999999999999995,2
22984,2011-02-28/2011-03-06,84,35.28,4,0.42,3
22984,2011-03-07/2011-03-13,48,20.16,4,0.42,2
22984,2011-03-14/2011-03-20,50,21.82,5,0.502,1
22984,2011-03-21/2011-03-27,13,5.87,2,0.625,1
22984,2011-03-28/2011-04-03,13,5.87,2,0.625,1
22984,2011-04-04/2011-04-10,12,5.04,1,0.42,1
22984,2011-04-11/2011-04-17,60,25.2,4,0.42,1
22984,2011-04-18/2011-04-24,38,16.78,5,0.584,1
22984,2011-04-25/2011-05-01,24,10.08,1,0.42,1
22984,2011-05-02/2011-05-08,50,21.82,4,0.5225,2
22984,2011-05-09/2011-05-15,121,46.91,6,0.47833333333333333,2
22984,2011-05-16/2011-05-22,132,51.12,6,0.41,2
22984,2011-05-30/2011-06-05,12,5.04,1,0.42,1
22984,2011-06-06/2011-06-12,72,30.24,4,0.42,1
22984,2011-06-13/2011-06-19,12,5.04,1,0.42,1
22984,2011-06-20/2011-06-26,48,20.16,4,0.42,2
22984,2011-06-27/2011-07-03,108,41.04,4,0.40499999999999997,2
22984,2011-07-04/2011-07-10,48,20.16,2,0.42,2
22984,2011-07-11/2011-07-17,28,13.4,3,0.5566666666666666,1
22984,2011-07-18/2011-07-24,14,6.7,2,0.625,1
22984,2011-07-25/2011-07-31,48,20.16,4,0.42,1
22984,2011-08-01/2011-08-07,48,20.16,4,0.42,1
22984,2011-08-08/2011-08-14,96,36.0,3,0.39999999999999997,3
22984,2011-08-15/2011-08-21,60,25.2,5,0.42000000000000004,2
22984,2011-08-22/2011-08-28,168,66.24,9,0.41333333333333333,3
22984,2011-08-29/2011-09-04,25,10.91,2,0.625,1
22984,2011-09-05/2011-09-11,97,41.15,6,0.4883333333333333,3
22984,2011-09-12/2011-09-18,12,5.04,1,0.42,1
22984,2011-09-19/2011-09-25,72,30.240000000000002,5,0.42000000000000004,2
22984,2011-09-26/2011-10-02,265,98.75,6,0.4783333333333333,1
22984,2011-10-03/2011-10-09,36,15.120000000000001,3,0.42,2
22984,2011-10-10/2011-10-16,13,5.87,2,0.625,1
22984,2011-10-17/2011-10-23,46,23.419999999999998,4,0.5225,2
22984,2011-10-31/2011-11-06,25,10.91,2,0.625,2
22984,2011-11-07/2011-11-13,13,5.87,2,0.625,1
22984,2011-11-14/2011-11-20,14,6.7,3,0.6933333333333334,1
22984,2011-11-21/2011-11-27,50,21.82,4,0.625,2
22984,2011-11-28/2011-12-04,36,15.120000000000001,3,0.42,2
22985,2010-09-06/2010-09-12,25,10.5,1,0.42,1
22985,2010-09-13/2010-09-19,50,21.0,2,0.42,1
22985,2010-09-20/2010-09-26,25,10.5,1,0.42,1
22985,2010-09-27/2010-10-03,100,42.0,4,0.42,1
22985,2010-10-04/2010-10-10,250,105.0,9,0.42,1
22985,2010-10-11/2010-10-17,75,31.5,3,0.42,1
22985,2010-10-18/2010-10-24,150,63.0,6,0.42,1
22985,2010-10-25/2010-10-31,100,42.0,4,0.42,1
22985,2010-11-01/2010-11-07,65,27.3,3,0.42,1
22985,2010-11-08/2010-11-14,75,31.5,3,0.42,1
22985,2010-11-15/2010-11-21,25,10.5,1,0.42,1
22985,2010-11-29/2010-12-05,25,10.5,1,0.42,1
22985,2010-12-06/2010-12-12,25,10.5,1,0.42,1
22985,2010-12-20/2010-12-26,1,0.42,1,0.42,1
22985,2011-01-03/2011-01-09,125,52.5,5,0.42000000000000004,2
22985,2011-01-10/2011-01-16,100,42.0,4,0.42,1
22985,2011-01-24/2011-01-30,50,21.0,2,0.42,2
22985,2011-01-31/2011-02-06,825,282.5,2,0.38,1
22985,2011-02-07/2011-02-13,25,10.5,1,0.42,1
22985,2011-02-14/2011-02-20,325,112.50000000000001,2,0.38,2
22985,2011-02-21/2011-02-27,200,84.0,6,0.42,1
22985,2011-02-28/2011-03-06,25,10.5,1,0.42,1
22985,2011-03-07/2011-03-13,75,31.5,3,0.42,2
22985,2011-03-21/2011-03-27,125,52.5,5,0.42000000000000004,2
22985,2011-03-28/2011-04-03,25,10.5,1,0.42,1
22985,2011-04-04/2011-04-10,25,10.5,1,0.42,1
22985,2011-04-11/2011-04-17,125,52.5,5,0.42000000000000004,1
22985,2011-04-18/2011-04-24,25,10.5,1,0.42,1
22985,2011-04-25/2011-05-01,56,23.52,3,0.42,1
22985,2011-05-02/2011-05-08,50,21.0,2,0.42,1
22985,2011-05-09/2011-05-15,100,42.0,4,0.42,2
22985,2011-05-16/2011-05-22,50,21.0,2,0.42,1
22985,2011-05-23/2011-05-29,50,21.0,1,0.42,1
22985,2011-06-06/2011-06-12,100,42.0,2,0.42,1
22985,2011-06-13/2011-06-19,75,31.5,3,0.42,2
22985,2011-06-20/2011-06-26,25,10.5,1,0.42,1
22985,2011-06-27/2011-07-03,100,42.0,1,0.42,1
22985,2011-07-04/2011-07-10,125,52.5,4,0.42,1
22985,2011-07-11/2011-07-17,75,31.5,3,0.42,1
22985,2011-07-18/2011-07-24,75,31.5,2,0.42,2
22985,2011-07-25/2011-07-31,50,21.0,2,0.42,1
22985,2011-08-01/2011-08-07,25,10.5,1,0.42,1
22985,2011-08-08/2011-08-14,25,10.5,1,0.42,1
22985,2011-08-15/2011-08-21,25,10.5,1,0.42,1
22985,2011-08-22/2011-08-28,50,21.0,2,0.42,1
22985,2011-09-05/2011-09-11,25,10.5,1,0.42,1
22985,2011-09-12/2011-09-18,25,10.5,1,0.42,1
22985,2011-09-19/2011-09-25,100,42.0,2,0.42,2
22985,2011-09-26/2011-10-02,50,21.0,2,0.42,1
22985,2011-10-03/2011-10-09,25,10.5,1,0.42,1
22985,2011-10-17/2011-10-23,75,31.5,3,0.42,1
22985,2011-10-24/2011-10-30,75,31.5,3,0.42,1
22985,2011-10-31/2011-11-06,50,21.0,2,0.42,1
22985,2011-11-07/2011-11-13,25,10.5,1,0.42,1
22985,2011-11-14/2011-11-20,25,10.5,1,0.42,1
22985,2011-11-21/2011-11-27,75,31.5,3,0.42,2
22985,2011-11-28/2011-12-04,25,10.5,1,0.42,1
22986,2010-09-06/2010-09-12,50,21.0,2,0.42,1
22986,2010-09-13/2010-09-19,25,10.5,1,0.42,1
22986,2010-09-20/2010-09-26,100,42.0,4,0.42,1
22986,2010-09-27/2010-10-03,250,105.0,8,0.42,2
22986,2010-10-04/2010-10-10,175,73.5,7,0.42,1
22986,2010-10-11/2010-10-17,525,188.5,6,0.4066666666666667,4
22986,2010-10-18/2010-10-24,75,31.5,3,0.42,1
22986,2010-10-25/2010-10-31,75,31.5,3,0.42,1
22986,2010-11-01/2010-11-07,140,58.8,4,0.42,1
22986,2010-11-08/2010-11-14,125,52.5,5,0.42000000000000004,3
22986,2010-11-15/2010-11-21,50,21.0,2,0.42,2
22986,2010-11-22/2010-11-28,100,42.0,4,0.42,1
22986,2010-11-29/2010-12-05,25,10.5,1,0.42,1
22986,2010-12-06/2010-12-12,25,10.5,1,0.42,1
22986,2010-12-13/2010-12-19,50,21.0,2,0.42,1
22986,2011-01-03/2011-01-09,150,63.0,6,0.42,2
22986,2011-01-10/2011-01-16,50,21.0,2,0.42,2
22986,2011-01-17/2011-01-23,75,31.5,3,0.42,1
22986,2011-01-24/2011-01-30,125,52.5,5,0.42000000000000004,2
22986,2011-01-31/2011-02-06,25,10.5,1,0.42,1
22986,2011-02-07/2011-02-13,175,73.5,7,0.42,2
22986,2011-02-14/2011-02-20,50,21.0,2,0.42,1
22986,2011-02-21/2011-02-27,100,42.0,4,0.42,1
22986,2011-02-28/2011-03-06,125,52.5,5,0.42000000000000004,2
22986,2011-03-07/2011-03-13,50,21.0,2,0.42,2
22986,2011-03-14/2011-03-20,50,21.0,2,0.42,1
22986,2011-03-21/2011-03-27,125,52.5,4,0.42,1
22986,2011-03-28/2011-04-03,29,12.18,2,0.42,1
22986,2011-04-04/2011-04-10,50,21.0,2,0.42,1
22986,2011-04-11/2011-04-17,150,63.0,6,0.42,1
22986,2011-04-18/2011-04-24,25,10.5,1,0.42,1
22986,2011-04-25/2011-05-01,25,10.5,1,0.42,1
22986,2011-05-02/2011-05-08,50,21.0,2,0.42,1
22986,2011-05-09/2011-05-15,150,63.0,6,0.42,2
22986,2011-05-16/2011-05-22,100,42.0,4,0.42,1
22986,2011-05-23/2011-05-29,25,10.5,1,0.42,1
22986,2011-06-06/2011-06-12,150,63.0,5,0.42000000000000004,1
22986,2011-06-13/2011-06-19,75,31.5,3,0.42,1
22986,2011-06-20/2011-06-26,150,63.0,6,0.42,2
22986,2011-06-27/2011-07-03,150,63.0,6,0.42,1
22986,2011-07-04/2011-07-10,75,31.5,3,0.42,1
22986,2011-07-11/2011-07-17,100,42.0,3,0.42,1
22986,2011-07-18/2011-07-24,75,31.5,3,0.42,1
22986,2011-07-25/2011-07-31,50,21.0,2,0.42,1
22986,2011-08-01/2011-08-07,50,21.0,2,0.42,1
22986,2011-08-08/2011-08-14,100,42.0,4,0.42,2
22986,2011-08-15/2011-08-21,75,31.5,3,0.42,2
22986,2011-08-22/2011-08-28,126,52.92,6,0.42,2
22986,2011-08-29/2011-09-04,25,10.5,1,0.42,1
22986,2011-09-05/2011-09-11,75,31.5,3,0.42,1
22986,2011-09-12/2011-09-18,25,10.5,1,0.42,1
22986,2011-09-19/2011-09-25,75,31.5,3,0.42,2
22986,2011-09-26/2011-10-02,150,63.0,6,0.42,2
22986,2011-10-03/2011-10-09,50,21.0,2,0.42,1
22986,2011-10-10/2011-10-16,75,31.5,3,0.42,3
22986,2011-10-17/2011-10-23,50,21.0,2,0.42,2
22986,2011-10-24/2011-10-30,100,42.0,4,0.42,2
22986,2011-10-31/2011-11-06,275,103.5,4,0.40499999999999997,1
22986,2011-11-07/2011-11-13,50,21.0,2,0.42,1
22986,2011-11-14/2011-11-20,25,10.5,1,0.42,1
22986,2011-11-21/2011-11-27,50,21.0,2,0.42,1
22987,2010-09-06/2010-09-12,25,10.5,1,0.42,1
22987,2010-09-27/2010-10-03,25,10.5,1,0.42,1
22987,2010-10-18/2010-10-24,25,10.5,1,0.42,1
22987,2010-10-25/2010-10-31,25,10.5,1,0.42,1
22987,2010-11-01/2010-11-07,25,10.5,1,0.42,1
22987,2010-11-22/2010-11-28,25,10.5,1,0.42,1
22987,2011-05-02/2011-05-08,25,10.5,1,0.42,1
22987,2011-06-13/2011-06-19,25,10.5,1,0.42,1
22987,2011-08-22/2011-08-28,25,10.5,1,0.42,1
22987,2011-08-29/2011-09-04,25,10.5,1,0.42,1
22987,2011-10-10/2011-10-16,2,0.84,1,0.42,1
22988,2010-11-22/2010-11-28,234,306.36,19,1.439,1
22988,2010-11-29/2010-12-05,208,278.9,25,1.5524,1
22988,2010-12-06/2010-12-12,356,475.24,27,1.565,1
22988,2010-12-13/2010-12-19,453,555.75,26,1.5261538461538462,1
22988,2010-12-20/2010-12-26,112,148.82,11,1.5936363636363637,1
22988,2011-01-03/2011-01-09,183,207.69000000000003,6,1.6383333333333334,1
22988,2011-01-10/2011-01-16,136,175.04,11,1.479090909090909,2
22988,2011-01-17/2011-01-23,239,287.12,15,1.6406666666666667,1
22988,2011-01-24/2011-01-30,228,294.68,17,1.4635294117647057,1
22988,2011-01-31/2011-02-06,239,275.02000000000004,11,1.4527272727272729,1
22988,2011-02-07/2011-02-13,63,89.64,7,1.7685714285714285,1
22988,2011-02-14/2011-02-20,241,273.89,9,1.228888888888889,2
22988,2011-02-21/2011-02-27,132,166.21,13,1.3364285714285715,1
22988,2011-02-28/2011-03-06,137,173.67000000000002,7,1.5957142857142856,1
22988,2011-03-07/2011-03-13,41,51.25,5,1.25,1
22988,2011-03-14/2011-03-20,166,180.14000000000001,5,1.2120000000000002,1
22988,2011-03-21/2011-03-27,39,48.75,3,1.25,1
22988,2011-03-28/2011-04-03,256,435.44000000000005,7,1.4657142857142857,1
22988,2011-04-04/2011-04-10,2,2.5,1,1.25,1
22988,2011-04-18/2011-04-24,12,12.72,1,1.06,1
22988,2011-06-13/2011-06-19,864,915.8400000000001,2,1.06,1
22988,2011-06-20/2011-06-26,203,254.95999999999998,8,1.40125,1
22988,2011-06-27/2011-07-03,121,152.46,5,1.492,1
22988,2011-07-04/2011-07-10,30,37.5,3,1.25,2
22988,2011-07-11/2011-07-17,3,7.38,1,2.46,1
22988,2011-07-18/2011-07-24,723,776.07,7,1.1685714285714286,1
22988,2011-07-25/2011-07-31,139,174.96,4,1.5525,1
22988,2011-08-01/2011-08-07,347,380.24,9,1.3422222222222222,1
22988,2011-08-08/2011-08-14,61,77.46000000000001,6,1.4516666666666669,1
22988,2011-08-15/2011-08-21,96,120.0,7,1.25,2
22988,2011-08-22/2011-08-28,502,559.1,10,1.231,1
22988,2011-08-29/2011-09-04,147,160.02,3,1.9933333333333334,1
22988,2011-09-05/2011-09-11,67,97.06,9,1.6533333333333333,1
22988,2011-09-12/2011-09-18,65,83.67,6,1.4516666666666669,1
22988,2011-09-19/2011-09-25,90,117.34,8,1.7037499999999999,2
22988,2011-09-26/2011-10-02,336,367.70000000000005,9,1.3422222222222222,1
22988,2011-10-03/2011-10-09,383,431.2900000000001,16,1.4523529411764706,2
22988,2011-10-10/2011-10-16,110,138.71,6,1.4516666666666669,2
22988,2011-10-17/2011-10-23,186,233.71,11,1.36,2
22988,2011-10-24/2011-10-30,55,68.75,6,1.25,1
22988,2011-10-31/2011-11-06,224,264.74,12,1.6375,1
22988,2011-11-07/2011-11-13,62,79.92,9,1.518888888888889,1
22988,2011-11-14/2011-11-20,283,333.65,15,1.5599999999999998,2
22988,2011-11-21/2011-11-27,132,189.2,16,1.6770588235294117,1
22988,2011-11-28/2011-12-04,255,308.33000000000004,16,1.61625,1
22989,2011-01-31/2011-02-06,28,87.4,4,3.1,2
22989,2011-02-07/2011-02-13,79,247.75,9,3.183333333333333,2
22989,2011-02-14/2011-02-20,260,751.0,13,3.673076923076923,2
22989,2011-02-21/2011-02-27,153,447.25,9,3.1944444444444446,2
22989,2011-02-28/2011-03-06,57,183.45,12,3.225,3
22989,2011-03-07/2011-03-13,86,286.26,16,3.6725,3
22989,2011-03-14/2011-03-20,142,394.88,10,3.473333333333333,3
22989,2011-03-21/2011-03-27,74,243.88,19,3.4189999999999996,2
22989,2011-03-28/2011-04-03,173,614.33,13,3.833076923076923,3
22989,2011-04-04/2011-04-10,51,172.51,11,3.8645454545454543,1
22989,2011-04-11/2011-04-17,26,84.5,9,3.25,2
22989,2011-04-18/2011-04-24,28,97.75999999999999,8,4.095,3
22989,2011-04-25/2011-05-01,7,22.75,2,3.25,1
22989,2011-05-02/2011-05-08,22,73.08,5,3.8659999999999997,1
22989,2011-05-09/2011-05-15,149,441.01,14,3.697142857142857,4
22989,2011-05-16/2011-05-22,14,43.7,4,3.175,1
22989,2011-05-23/2011-05-29,24,78.0,7,3.25,2
22989,2011-05-30/2011-06-05,48,156.0,6,3.25,3
22989,2011-06-06/2011-06-12,13,42.25,4,3.25,1
22989,2011-06-13/2011-06-19,57,185.25,10,3.25,6
22989,2011-06-20/2011-06-26,19,65.13,7,3.7328571428571427,2
22989,2011-06-27/2011-07-03,20,65.0,6,3.25,1
22989,2011-07-04/2011-07-10,28,94.0,6,3.75,3
22989,2011-07-11/2011-07-17,43,152.51,13,4.00076923076923,4
22989,2011-07-18/2011-07-24,154,434.9,5,2.9899999999999998,3
22989,2011-07-25/2011-07-31,7,26.13,2,4.9399999999999995,1
22989,2011-08-01/2011-08-07,23,81.51,7,4.215714285714285,2
22989,2011-08-08/2011-08-14,33,113.63,5,4.526,3
22989,2011-08-15/2011-08-21,377,1236.05,6,3.2550000000000003,2
22989,2011-08-22/2011-08-28,24,78.0,4,3.25,2
22989,2011-08-29/2011-09-04,6,29.64,4,5.785,1
22989,2011-09-05/2011-09-11,74,243.88,13,3.5100000000000002,3
22989,2011-09-12/2011-09-18,25,81.25,8,3.25,1
22989,2011-09-19/2011-09-25,29,97.63,7,3.6725,1
22989,2011-09-26/2011-10-02,131,375.75,12,3.2083333333333335,3
22989,2011-10-03/2011-10-09,28,91.0,8,3.25,2
22989,2011-10-10/2011-10-16,37,127.00999999999999,11,3.8645454545454543,4
22989,2011-10-17/2011-10-23,13,49.01,5,4.601999999999999,2
22989,2011-10-24/2011-10-30,81,263.25,10,3.25,4
22989,2011-10-31/2011-11-06,30,101.42,5,3.932,2
22989,2011-11-07/2011-11-13,24,88.14,6,4.376666666666666,3
22989,2011-11-14/2011-11-20,33,124.15,12,4.376666666666666,2
22989,2011-11-21/2011-11-27,30,107.64,8,4.095,2
22989,2011-11-28/2011-12-04,18,75.58,5,4.608,1
22990,2011-01-31/2011-02-06,4,19.8,1,4.95,1
22990,2011-02-07/2011-02-13,23,119.69000000000001,6,5.923333333333333,1
22990,2011-02-14/2011-02-20,104,444.8,2,4.6,2
22990,2011-02-21/2011-02-27,15,74.25,4,4.95,1
22990,2011-02-28/2011-03-06,15,74.25,6,4.95,2
22990,2011-03-07/2011-03-13,30,148.5,6,4.95,2
22990,2011-03-14/2011-03-20,9,44.55,4,4.95,1
22990,2011-03-21/2011-03-27,24,118.80000000000001,12,4.95,2
22990,2011-03-28/2011-04-03,5,24.75,3,4.95,1
22990,2011-04-04/2011-04-10,14,69.30000000000001,6,4.95,2
22990,2011-04-11/2011-04-17,10,49.5,3,4.95,2
22990,2011-04-18/2011-04-24,9,44.55,3,4.95,2
22990,2011-04-25/2011-05-01,2,15.739999999999998,2,7.869999999999999,1
22990,2011-05-02/2011-05-08,6,29.700000000000003,3,4.95,2
22990,2011-05-09/2011-05-15,59,257.05,5,4.8100000000000005,2
22990,2011-05-16/2011-05-22,3,14.850000000000001,2,4.95,1
22990,2011-05-23/2011-05-29,9,50.39,5,5.923333333333333,1
22990,2011-05-30/2011-06-05,4,19.8,2,4.95,2
22990,2011-06-06/2011-06-12,5,24.75,3,4.95,2
22990,2011-06-13/2011-06-19,2,9.9,1,4.95,1
22990,2011-06-20/2011-06-26,7,52.17,3,8.843333333333332,1
22990,2011-06-27/2011-07-03,6,29.700000000000003,1,4.95,1
22990,2011-07-04/2011-07-10,2,9.9,1,4.95,1
22990,2011-07-11/2011-07-17,7,34.650000000000006,3,4.95,1
22990,2011-07-18/2011-07-24,14,69.30000000000001,3,4.95,1
22990,2011-07-25/2011-07-31,4,19.8,1,4.95,1
22990,2011-08-01/2011-08-07,11,54.45,3,4.95,2
22990,2011-08-08/2011-08-14,3,26.529999999999998,3,8.843333333333332,1
22990,2011-08-15/2011-08-21,1,4.95,1,4.95,1
22990,2011-08-22/2011-08-28,13,64.35000000000001,4,4.95,2
22990,2011-08-29/2011-09-04,2,9.9,1,4.95,1
22990,2011-09-05/2011-09-11,17,84.15,5,4.95,3
22990,2011-09-12/2011-09-18,11,54.45,6,4.95,1
22990,2011-09-19/2011-09-25,1,4.95,1,4.95,1
