StockCode,lifetime_weeks,active_weeks,zero_weeks,mean_weekly_quantity,median_weekly_quantity,std_weekly_quantity,max_weekly_quantity,zero_rate_pct,active_rate_pct,positive_mean,positive_std,adi,cv_squared,demand_type
22248,102,63,39,9.901960784313726,1.5,15.606871933952796,76.0,38.23529411764706,61.76470588235294,16.03174603174603,17.231786320791805,1.619047619047619,1.1553111175058741,lumpy
21618,102,63,39,6.588235294117647,2.0,12.781757530474867,59.0,38.23529411764706,61.76470588235294,10.666666666666666,14.897499248899722,1.619047619047619,1.950604838709678,lumpy
22516,89,55,34,9.314606741573034,1.0,27.52585375837925,217.0,38.20224719101124,61.79775280898876,15.072727272727272,33.85746514622656,1.6181818181818182,5.045743832275778,lumpy
21662,89,55,34,2.8876404494382024,1.0,6.079844126005786,51.0,38.20224719101124,61.79775280898876,4.672727272727273,7.19324411811256,1.6181818181818182,2.3697838249156207,lumpy
22336,97,60,37,44.134020618556704,3.0,103.99836025009195,596.0,38.144329896907216,61.855670103092784,71.35,124.99434902480829,1.6166666666666667,3.068971131508827,lumpy
84405A,42,26,16,3.0,1.0,6.843191382146412,30.0,38.095238095238095,61.904761904761905,4.846153846153846,8.21555747441308,1.6153846153846154,2.8739531368102806,lumpy
75149N,21,13,8,11.428571428571429,11.0,13.887301496588274,54.0,38.095238095238095,61.904761904761905,18.46153846153846,13.445044840729643,1.6153846153846154,0.5303819444444445,lumpy
85078,100,62,38,22.34,2.0,43.73894550095319,302.0,38.0,62.0,36.03225806451613,51.023610009721125,1.6129032258064515,2.005207897212826,lumpy
85093,100,62,38,13.61,2.0,29.788783395124018,208.0,38.0,62.0,21.951612903225808,35.412523217565074,1.6129032258064515,2.6024408845115645,lumpy
72803A,100,62,38,7.23,1.0,40.753225069132306,408.0,38.0,62.0,11.661290322580646,51.40930053904966,1.6129032258064515,19.435251924570263,lumpy
35969,50,31,19,9.18,2.0,17.34369261343696,66.0,38.0,62.0,14.806451612903226,20.13027463770048,1.6129032258064515,1.8484062002110615,lumpy
21043,79,49,30,8.569620253164556,1.0,18.160737831153565,112.0,37.9746835443038,62.0253164556962,13.816326530612244,21.492899476132962,1.6122448979591837,2.419941333990795,lumpy
84932C,29,18,11,9.620689655172415,8.0,11.85752863043876,48.0,37.93103448275862,62.06896551724138,15.5,11.622746460889426,1.6111111111111112,0.562281936708086,lumpy
22241,103,64,39,41.640776699029125,2.0,81.9067923598827,400.0,37.86407766990291,62.13592233009709,67.015625,95.573206743429,1.609375,2.0338558620993785,lumpy
21802,103,64,39,41.66019417475728,3.0,71.98019245489887,302.0,37.86407766990291,62.13592233009709,67.046875,81.6052110239894,1.609375,1.4814217044134568,lumpy
21289,103,64,39,13.70873786407767,1.0,29.563700273842443,176.0,37.86407766990291,62.13592233009709,22.0625,35.040509436754796,1.609375,2.5225011773334933,lumpy
84849A,103,64,39,4.563106796116505,1.0,10.737208443312884,96.0,37.86407766990291,62.13592233009709,7.34375,12.880671812805666,1.609375,3.0763890864932066,lumpy
22446,90,56,34,5.911111111111111,2.5,7.995285752065308,39.0,37.77777777777778,62.22222222222222,9.5,8.29019135649309,1.6071428571428572,0.7615210274490054,lumpy
47367B,98,61,37,2.4693877551020407,1.0,4.423936954568052,25.0,37.755102040816325,62.244897959183675,3.9672131147540983,5.0595362538304975,1.6065573770491803,1.6264861234432992,lumpy
21769,53,33,20,2.2830188679245285,1.0,6.004412987675002,34.0,37.735849056603776,62.264150943396224,3.6666666666666665,7.304393654963199,1.606060606060606,3.9684917355371887,lumpy
21641,93,58,35,17.827956989247312,1.0,59.68734183332815,542.0,37.634408602150536,62.365591397849464,28.586206896551722,73.73733241972816,1.603448275862069,6.653677990383975,lumpy
47585A,104,65,39,10.423076923076923,2.0,37.851188514946585,360.0,37.5,62.5,16.676923076923078,46.902527814443175,1.6,7.909711590341226,lumpy
72799E,104,65,39,9.625,2.0,25.8784265589129,246.0,37.5,62.5,15.4,31.42391605131353,1.6,4.163697503794907,lumpy
72801F,8,5,3,19.0,4.0,26.038433132583073,64.0,37.5,62.5,30.4,27.44631122755843,1.6,0.8151185941828254,lumpy
22280,104,65,39,8.26923076923077,2.0,16.17575242122698,120.0,37.5,62.5,13.23076923076923,18.826319036432437,1.6,2.0246997954975665,lumpy
21693,104,65,39,8.201923076923077,6.0,10.821032924237105,54.0,37.5,62.5,13.123076923076923,11.084205672244419,1.6,0.7134077162322069,lumpy
84705D,16,10,6,1.1875,1.0,1.6007810593582121,6.0,37.5,62.5,1.9,1.66332999331662,1.6,0.7663896583564175,lumpy
84625B,16,10,6,9.5,4.0,10.966616007988366,26.0,37.5,62.5,15.2,10.206751578135806,1.6,0.450907971683595,intermittent
16011,104,65,39,36.18269230769231,24.0,49.634540984082065,216.0,37.5,62.5,57.89230769230769,51.84957903545454,1.6,0.8021373632616957,lumpy
72753A,8,5,3,17.25,8.5,25.200623575051246,70.0,37.5,62.5,27.6,27.464522570035694,1.6,0.9902068893089687,lumpy
22954,56,35,21,4.25,1.0,6.603717961049738,32.0,37.5,62.5,6.8,7.25907140390965,1.6,1.1395786688377774,lumpy
20748,104,65,39,15.307692307692308,1.0,91.64495408999247,915.0,37.5,62.5,24.49230769230769,115.27509529882785,1.6,22.15192979413004,lumpy
23463,8,5,3,1.25,1.0,1.3887301496588271,4.0,37.5,62.5,2.0,1.224744871391589,1.6,0.37499999999999994,intermittent
20771,104,65,39,5.625,1.0,15.176749911100123,132.0,37.5,62.5,9.0,18.43485150469078,1.6,4.19560185185185,lumpy
23040,32,20,12,7.40625,2.5,21.61071922643647,123.0,37.5,62.5,11.85,26.581107259816974,1.6,5.031638541956557,lumpy
22580,72,45,27,31.569444444444443,5.5,45.24232917283089,172.0,37.5,62.5,50.51111111111111,48.21194788838052,1.6,0.9110359462539813,lumpy
22255,104,65,39,11.096153846153847,2.0,16.4891957747032,97.0,37.5,62.5,17.753846153846155,17.819433535846798,1.6,1.0074021741497432,lumpy
21620,104,65,39,9.35576923076923,2.0,20.721415341898616,150.0,37.5,62.5,14.96923076923077,24.6106996743599,1.6,2.7030181023291777,lumpy
84510C,104,65,39,2.5576923076923075,1.0,4.292298189672575,22.0,37.5,62.5,4.092307692307692,4.824167923470964,1.6,1.3896590925151224,lumpy
82076,8,5,3,36.0,38.5,33.144704382018986,83.0,37.5,62.5,57.6,19.16507239746305,1.6,0.11070722415123457,intermittent
84012,104,65,39,16.53846153846154,2.0,29.148072952314667,159.0,37.5,62.5,26.46153846153846,33.176175997937946,1.6,1.5718911616076259,lumpy
84356,104,65,39,6.846153846153846,2.0,15.736155407380412,125.0,37.5,62.5,10.953846153846154,18.78366209072293,1.6,2.9405411396525074,lumpy
85130D,104,65,39,7.519230769230769,1.0,19.944087266111413,168.0,37.5,62.5,12.03076923076923,24.187399373672616,1.6,4.041955783828599,lumpy
21580,104,65,39,5.096153846153846,2.0,8.270334434919905,47.0,37.5,62.5,8.153846153846153,9.206367988433959,1.6,1.2748281194375226,lumpy
20689,32,20,12,13.40625,1.0,59.473962519256574,338.0,37.5,62.5,21.45,74.76311713813521,1.6,12.14843145649182,lumpy
85086A,88,55,33,6.625,3.0,8.311897718220607,38.0,37.5,62.5,10.6,8.269981414283384,1.6,0.6086916393075169,lumpy
23142,32,20,12,3.78125,1.5,10.841183053523263,62.0,37.5,62.5,6.05,13.315898688963385,1.6,4.844290906215061,lumpy
20888,16,10,6,22.75,4.0,65.24466772592736,265.0,37.5,62.5,36.4,80.88702684059486,1.6,4.938044251231065,lumpy
85017C,75,47,28,13.8,3.0,39.156650051341764,302.0,37.333333333333336,62.666666666666664,22.02127659574468,47.765500266679716,1.5957446808510638,4.704827204125308,lumpy
22689,75,47,28,14.56,2.0,30.766004404651362,229.0,37.333333333333336,62.666666666666664,23.23404255319149,36.28762680845159,1.5957446808510638,2.4393132349415207,lumpy
21318,75,47,28,12.96,2.0,36.887498797933794,284.0,37.333333333333336,62.666666666666664,20.680851063829788,45.00874619496252,1.5957446808510638,4.736494267472776,lumpy
21717,67,42,25,23.104477611940297,4.0,35.181836880894735,158.0,37.3134328358209,62.6865671641791,36.857142857142854,38.38290487651477,1.5952380952380953,1.084506970002096,lumpy
22291,102,64,38,31.274509803921568,6.0,84.21508964558998,793.0,37.254901960784316,62.745098039215684,49.84375,102.12616205552071,1.59375,4.198098307846444,lumpy
21198,102,64,38,12.431372549019608,1.5,24.24891946308453,144.0,37.254901960784316,62.745098039215684,19.8125,28.1801883576568,1.59375,2.0230621467373746,lumpy
21732,43,27,16,19.58139534883721,3.0,64.9385176470569,354.0,37.2093023255814,62.7906976744186,31.185185185185187,80.22661990455875,1.5925925925925926,6.6182068266024565,lumpy
79030G,78,49,29,22.21794871794872,6.0,57.38854753298247,302.0,37.17948717948718,62.82051282051282,35.36734693877551,69.34325666492713,1.5918367346938775,3.8441781243829682,lumpy
23187,35,22,13,66.8,48.0,81.88435173354877,288.0,37.142857142857146,62.857142857142854,106.27272727272727,80.38134219556285,1.5909090909090908,0.5720932918123531,lumpy
22048,100,63,37,27.4,25.0,32.80243893371345,200.0,37.0,63.0,43.492063492063494,31.732690489041783,1.5873015873015872,0.5323457176297908,lumpy
22576,73,46,27,41.83561643835616,12.0,59.02424494755198,279.0,36.986301369863014,63.013698630136986,66.3913043478261,62.51132457789621,1.5869565217391304,0.8865331929892172,lumpy
21488,65,41,24,35.01538461538462,5.0,66.56258622240713,322.0,36.92307692307692,63.07692307692308,55.51219512195122,76.95879480319955,1.5853658536585367,1.9219395055303132,lumpy
22031,103,65,38,10.436893203883495,11.0,12.644978777855039,48.0,36.89320388349515,63.10679611650485,16.53846153846154,12.342858414733348,1.5846153846153845,0.5569821525148727,lumpy
21943,103,65,38,5.718446601941747,1.0,10.497821880274204,77.0,36.89320388349515,63.10679611650485,9.061538461538461,12.036243344422454,1.5846153846153845,1.7643227853027057,lumpy
20765,103,65,38,3.9611650485436893,1.0,11.83375226827914,113.0,36.89320388349515,63.10679611650485,6.276923076923077,14.436831902623766,1.5846153846153845,5.28993318375144,lumpy
85131B,103,65,38,9.067961165048544,3.0,14.941232681331647,96.0,36.89320388349515,63.10679611650485,14.36923076923077,16.686043223650675,1.5846153846153845,1.3484650331974566,lumpy
77101A,68,43,25,15.897058823529411,2.0,40.7277600535748,290.0,36.76470588235294,63.23529411764706,25.13953488372093,49.073599436797764,1.5813953488372092,3.810494600583436,lumpy
35471A,49,31,18,7.8979591836734695,2.0,19.562128482051723,97.0,36.734693877551024,63.265306122448976,12.483870967741936,23.518603937793497,1.5806451612903225,3.5491514710431846,lumpy
23047,30,19,11,1.9333333333333333,2.0,2.1644993581113323,8.0,36.666666666666664,63.333333333333336,3.0526315789473686,1.985326287499427,1.5789473684210527,0.4229752939622143,intermittent
62096A,60,38,22,6.383333333333334,4.5,9.70600315140796,52.0,36.666666666666664,63.333333333333336,10.078947368421053,10.581425794050293,1.5789473684210527,1.102193959531592,lumpy
22869,60,38,22,2.783333333333333,1.0,6.780059663420967,49.0,36.666666666666664,63.333333333333336,4.394736842105263,8.125832925902863,1.5789473684210527,3.4187711322782515,lumpy
20801,71,45,26,15.380281690140846,2.0,34.48244530489726,156.0,36.61971830985915,63.38028169014085,24.266666666666666,40.87920120194487,1.5777777777777777,2.837818088504902,lumpy
22124,104,66,38,2.394230769230769,1.0,3.939883861160429,24.0,36.53846153846154,63.46153846153846,3.772727272727273,4.395086258173235,1.5757575757575757,1.3571379121676688,lumpy
20622,104,66,38,5.394230769230769,1.0,20.574948604605336,200.0,36.53846153846154,63.46153846153846,8.5,25.377306640139967,1.5757575757575757,8.913601277615115,lumpy
85183A,104,66,38,13.89423076923077,1.0,34.43860958968147,288.0,36.53846153846154,63.46153846153846,21.893939393939394,41.249756656766166,1.5757575757575757,3.549727038708828,lumpy
21167,104,66,38,21.14423076923077,3.5,29.588248214658595,150.0,36.53846153846154,63.46153846153846,33.31818181818182,31.231719128480254,1.5757575757575757,0.8786768673555856,lumpy
20659,104,66,38,3.25,2.0,4.246643448951685,18.0,36.53846153846154,63.46153846153846,5.121212121212121,4.341269404980536,1.5757575757575757,0.718601212519493,lumpy
84673B,104,66,38,4.8173076923076925,1.0,10.703201973565225,74.0,36.53846153846154,63.46153846153846,7.590909090909091,12.655162853679395,1.5757575757575757,2.7793797940737583,lumpy
21944,104,66,38,16.596153846153847,1.5,69.37621080630002,577.0,36.53846153846154,63.46153846153846,26.151515151515152,85.86684547318104,1.5757575757575757,10.780956779887454,lumpy
85212,104,66,38,26.98076923076923,12.0,62.92359070621848,564.0,36.53846153846154,63.46153846153846,42.515151515151516,74.85642512359499,1.5757575757575757,3.1000643119939473,lumpy
22075,104,66,38,24.923076923076923,1.5,47.52509655004514,274.0,36.53846153846154,63.46153846153846,39.27272727272727,54.83472943716923,1.5757575757575757,1.9495271446660345,lumpy
20777,104,66,38,34.88461538461539,1.0,313.51249360194697,3200.0,36.53846153846154,63.46153846153846,54.96969696969697,393.23138499428313,1.5757575757575757,51.17403479958786,lumpy
22232,104,66,38,10.221153846153847,2.0,15.086132467616427,75.0,36.53846153846154,63.46153846153846,16.106060606060606,16.260503150393678,1.5757575757575757,1.0192701406308153,lumpy
21402,104,66,38,16.16346153846154,3.0,26.053011892641475,121.0,36.53846153846154,63.46153846153846,25.46969696969697,28.89462004593706,1.5757575757575757,1.287023332285193,lumpy
20772,104,66,38,9.23076923076923,3.0,23.80023283284608,185.0,36.53846153846154,63.46153846153846,14.545454545454545,28.620155253130395,1.5757575757575757,3.8715901442307725,lumpy
20735,104,66,38,14.451923076923077,2.0,33.75464867163457,236.0,36.53846153846154,63.46153846153846,22.772727272727273,40.16305054861532,1.5757575757575757,3.110450494680836,lumpy
23136,33,21,12,3.9696969696969697,3.0,4.824966635149204,22.0,36.36363636363637,63.63636363636363,6.238095238095238,4.731857583494688,1.5714285714285714,0.5753860497639998,lumpy
23060,33,21,12,6.9393939393939394,3.0,8.989366614017483,36.0,36.36363636363637,63.63636363636363,10.904761904761905,9.159174427342029,1.5714285714285714,0.7054728170706126,lumpy
84653,11,7,4,1.2727272727272727,1.0,1.1908743922772955,3.0,36.36363636363637,63.63636363636363,2.0,0.8164965809277263,1.5714285714285714,0.16666666666666677,intermittent
21157,99,63,36,6.797979797979798,2.0,10.598401687335608,55.0,36.36363636363637,63.63636363636363,10.682539682539682,11.635354073414462,1.5714285714285714,1.1863427430305074,lumpy
23607,11,7,4,0.7272727272727273,1.0,0.6466697906828632,2.0,36.36363636363637,63.63636363636363,1.1428571428571428,0.3779644730092272,1.5714285714285714,0.10937500000000001,intermittent
23139,33,21,12,11.575757575757576,2.0,43.09149445005817,250.0,36.36363636363637,63.63636363636363,18.19047619047619,53.335371984846084,1.5714285714285714,8.596912776513802,lumpy
21417,102,65,37,3.5,1.0,5.7294618135796425,36.0,36.27450980392157,63.72549019607843,5.492307692307692,6.3789768892704215,1.5692307692307692,1.3489390854380963,lumpy
47593A,69,44,25,4.391304347826087,1.0,8.221595292643043,44.0,36.231884057971016,63.768115942028984,6.886363636363637,9.450522094820657,1.5681818181818181,1.8833528759277025,lumpy
85017A,69,44,25,15.927536231884059,6.0,40.50247590129148,289.0,36.231884057971016,63.768115942028984,24.977272727272727,48.609736146197704,1.5681818181818181,3.787533611680177,lumpy
22442,89,57,32,7.752808988764045,2.0,33.36822144267194,312.0,35.95505617977528,64.04494382022472,12.105263157894736,41.183250847595076,1.5614035087719298,11.574247907102356,lumpy
22732,64,41,23,58.34375,6.5,93.92165237959928,426.0,35.9375,64.0625,91.07317073170732,104.10676977120711,1.5609756097560976,1.3067034236272943,lumpy
84913B,103,66,37,4.067961165048544,2.0,4.674214070295417,18.0,35.922330097087375,64.07766990291262,6.348484848484849,4.425424531542966,1.5606060606060606,0.48592551438399867,intermittent
22252,103,66,37,9.16504854368932,4.0,14.244432753128667,97.0,35.922330097087375,64.07766990291262,14.303030303030303,15.613573677530809,1.5606060606060606,1.1916494486553375,lumpy
21192,103,66,37,20.766990291262136,3.0,43.14549118367175,288.0,35.922330097087375,64.07766990291262,32.40909090909091,50.379170687505756,1.5606060606060606,2.416397235381871,lumpy
23186,39,25,14,49.43589743589744,24.0,67.26608391963919,318.0,35.8974358974359,64.1025641025641,77.12,70.286508899883,1.56,0.8306343816537822,lumpy
85124C,98,63,35,4.346938775510204,2.0,7.433695977985658,43.0,35.714285714285715,64.28571428571428,6.761904761904762,8.358334233091767,1.5555555555555556,1.527922647196217,lumpy
84251F,42,27,15,7.761904761904762,1.5,9.948181654684987,38.0,35.714285714285715,64.28571428571428,12.074074074074074,10.09922284110525,1.5555555555555556,0.6996297014739561,lumpy
23005,42,27,15,111.33333333333333,78.0,142.15324377391872,609.0,35.714285714285715,64.28571428571428,173.1851851851852,144.02057466183757,1.5555555555555556,0.6915563959457354,lumpy
22603,73,47,26,55.917808219178085,13.0,88.81765862720242,612.0,35.61643835616438,64.38356164383562,86.85106382978724,97.99156545855146,1.553191489361702,1.2729961982415257,lumpy
90062,73,47,26,2.506849315068493,1.0,3.480594168909291,19.0,35.61643835616438,64.38356164383562,3.893617021276596,3.666736747010602,1.553191489361702,0.8868557748358643,lumpy
20803,73,47,26,15.73972602739726,2.0,40.56408763277503,214.0,35.61643835616438,64.38356164383562,24.4468085106383,48.55915644217451,1.553191489361702,3.945462553577563,lumpy
21222,104,67,37,5.903846153846154,2.0,7.372896087289285,30.0,35.57692307692308,64.42307692307692,9.164179104477611,7.382610638942259,1.5522388059701493,0.6489822092799314,lumpy
21709,104,67,37,6.596153846153846,1.0,30.5075254859694,300.0,35.57692307692308,64.42307692307692,10.238805970149254,37.611285198863754,1.5522388059701493,13.493907274772397,lumpy
21379,104,67,37,5.9423076923076925,2.0,19.39413730004879,192.0,35.57692307692308,64.42307692307692,9.223880597014926,23.585319583679908,1.5522388059701493,6.53816965964671,lumpy
85169A,104,67,37,11.990384615384615,3.0,25.073288766322072,170.0,35.57692307692308,64.42307692307692,18.611940298507463,29.257454488521326,1.5522388059701493,2.471096893388339,lumpy
21426,104,67,37,9.817307692307692,1.0,30.47448858991775,264.0,35.57692307692308,64.42307692307692,15.238805970149254,36.95209411060152,1.5522388059701493,5.879985185121877,lumpy
21747,104,67,37,19.682692307692307,4.5,47.61521834375879,310.0,35.57692307692308,64.42307692307692,30.55223880597015,56.578259981087804,1.5522388059701493,3.429360126587162,lumpy
22254,104,67,37,12.951923076923077,3.0,24.870296474937863,202.0,35.57692307692308,64.42307692307692,20.104477611940297,28.623541025864352,1.5522388059701493,2.027034464532295,lumpy
84843,104,67,37,2.673076923076923,1.5,4.895891496696333,36.0,35.57692307692308,64.42307692307692,4.149253731343284,5.584756665281177,1.5522388059701493,1.8116259118277651,lumpy
16016,104,67,37,21.384615384615383,10.0,45.203597178862736,320.0,35.57692307692308,64.42307692307692,33.19402985074627,52.82941065811679,1.5522388059701493,2.532978896068887,lumpy
21354,104,67,37,23.653846153846153,12.0,54.357280705035315,385.0,35.57692307692308,64.42307692307692,36.71641791044776,64.22045505584867,1.5522388059701493,3.0593287525262536,lumpy
22233,104,67,37,9.076923076923077,2.0,13.237701607102556,63.0,35.57692307692308,64.42307692307692,14.08955223880597,14.204919488517353,1.5522388059701493,1.0164433289915824,lumpy
46776B,104,67,37,3.9615384615384617,1.0,15.54631231953001,156.0,35.57692307692308,64.42307692307692,6.149253731343284,19.0662749467151,1.5522388059701493,9.613618332919163,lumpy
22448,90,58,32,8.066666666666666,3.5,25.95925935128766,244.0,35.55555555555556,64.44444444444444,12.517241379310345,31.551818352977858,1.5517241379310345,6.353770613725534,lumpy
22453,90,58,32,8.688888888888888,5.0,16.025011661510902,109.0,35.55555555555556,64.44444444444444,13.482758620689655,18.30850763731512,1.5517241379310345,1.8439467366947597,lumpy
84986B,45,29,16,8.6,4.0,11.981804386804031,54.0,35.55555555555556,64.44444444444444,13.344827586206897,12.649889502817706,1.5517241379310345,0.8985609266842368,lumpy
23046,31,20,11,11.193548387096774,2.0,43.84322019411037,246.0,35.483870967741936,64.51612903225806,17.35,54.061636363652454,1.55,9.709109871573682,lumpy
37494A,17,11,6,11.235294117647058,3.0,15.864777857587171,54.0,35.294117647058826,64.70588235294117,17.363636363636363,16.901317861472975,1.5454545454545454,0.9474575806584248,lumpy
22454,88,57,31,15.965909090909092,4.0,45.21174927745301,386.0,35.22727272727273,64.77272727272728,24.649122807017545,54.385689828716544,1.543859649122807,4.868176839560939,lumpy
20871,54,35,19,22.333333333333332,4.0,45.33481314639852,240.0,35.18518518518518,64.81481481481481,34.457142857142856,52.666175581868174,1.542857142857143,2.336173205121921,lumpy
20910,54,35,19,1.9444444444444444,1.0,3.5946326165268605,24.0,35.18518518518518,64.81481481481481,3.0,4.108814055317723,1.542857142857143,1.8758169934640523,lumpy
23218,20,13,7,18.9,8.5,26.76977871839024,97.0,35.0,65.0,29.076923076923077,28.532033279752827,1.5384615384615385,0.9628719800677471,lumpy
22162,103,67,36,11.699029126213592,4.0,25.154360691404204,212.0,34.95145631067961,65.04854368932038,17.98507462686567,29.378662911440394,1.537313432835821,2.6683301533438413,lumpy
22051,103,67,36,30.339805825242717,25.0,35.12067526877118,225.0,34.95145631067961,65.04854368932038,46.64179104477612,33.68063083900377,1.537313432835821,0.5214467878787877,lumpy
22096,103,67,36,13.980582524271844,2.0,48.158639113101664,470.0,34.95145631067961,65.04854368932038,21.492537313432837,58.48423075064593,1.537313432835821,7.404609930321735,lumpy
84789,83,54,29,5.337349397590361,2.0,8.039956783699127,35.0,34.93975903614458,65.06024096385542,8.203703703703704,8.72078330744766,1.537037037037037,1.1300328221838316,lumpy
20857,63,41,22,3.9365079365079363,2.0,4.954219498025236,24.0,34.92063492063492,65.07936507936509,6.048780487804878,4.99475334482192,1.5365853658536586,0.6818556516649323,lumpy
84562A,63,41,22,2.6507936507936507,2.0,4.064633976135986,22.0,34.92063492063492,65.07936507936509,4.073170731707317,4.435032378136821,1.5365853658536586,1.185573165047151,lumpy
85164B,43,28,15,3.1627906976744184,2.0,3.9214321518822897,16.0,34.883720930232556,65.11627906976744,4.857142857142857,3.922530227575485,1.5357142857142858,0.6521850570293478,lumpy
21827,69,45,24,11.91304347826087,4.0,17.44296515068702,69.0,34.78260869565217,65.21739130434783,18.266666666666666,18.748818144570656,1.5333333333333334,1.053487011949104,lumpy
23021,23,15,8,5.043478260869565,4.0,6.51905082933206,29.0,34.78260869565217,65.21739130434783,7.733333333333333,6.670475102662336,1.5333333333333334,0.744012230338033,lumpy
20768,104,68,36,7.009615384615385,2.0,18.720475884078454,162.0,34.61538461538461,65.38461538461539,10.720588235294118,22.324503362786892,1.5294117647058822,4.336370499503925,lumpy
22228,104,68,36,16.0,3.0,23.868572178998843,103.0,34.61538461538461,65.38461538461539,24.470588235294116,25.796257155465486,1.5294117647058822,1.1112827596485033,lumpy
21441,104,68,36,7.576923076923077,2.0,18.43102718939347,172.0,34.61538461538461,65.38461538461539,11.588235294117647,21.79568305477962,1.5294117647058822,3.537580719659196,lumpy
20866,104,68,36,12.01923076923077,2.5,30.91516131936787,247.0,34.61538461538461,65.38461538461539,18.38235294117647,36.75007540321829,1.5294117647058822,3.996817041194029,lumpy
21942,104,68,36,15.73076923076923,2.0,64.4962903681072,579.0,34.61538461538461,65.38461538461539,24.058823529411764,78.68620512013018,1.5294117647058822,10.696665821126615,lumpy
22935,52,34,18,13.153846153846153,2.0,24.757161463717384,90.0,34.61538461538461,65.38461538461539,20.11764705882353,28.335398897131075,1.5294117647058822,1.9838292642232327,lumpy
21730,104,68,36,10.423076923076923,4.0,17.63860082274999,115.0,34.61538461538461,65.38461538461539,15.941176470588236,19.723372265427432,1.5294117647058822,1.5308111069765207,lumpy
22316,104,68,36,12.076923076923077,1.0,32.07960133026263,192.0,34.61538461538461,65.38461538461539,18.470588235294116,38.23863428376621,1.5294117647058822,4.285912419322512,lumpy
72598,104,68,36,11.221153846153847,3.0,20.98356117136489,114.0,34.61538461538461,65.38461538461539,17.16176470588235,23.946214790849137,1.5294117647058822,1.9469278640117111,lumpy
21253,104,68,36,3.1346153846153846,1.0,5.369922876103065,33.0,34.61538461538461,65.38461538461539,4.794117647058823,6.021252965084151,1.5294117647058822,1.577452793992325,lumpy
21650,104,68,36,29.23076923076923,5.0,49.95653076818716,288.0,34.61538461538461,65.38461538461539,44.705882352941174,55.986154691318816,1.5294117647058822,1.5683100942655144,lumpy
20956,104,68,36,21.692307692307693,3.5,44.69032103960379,377.0,34.61538461538461,65.38461538461539,33.1764705882353,51.80414931127424,1.5294117647058822,2.4381966356537825,lumpy
84674,104,68,36,4.413461538461538,2.0,7.261563362288163,48.0,34.61538461538461,65.38461538461539,6.75,8.065728122696285,1.5294117647058822,1.4278402227545401,lumpy
22052,84,55,29,41.36904761904762,25.0,43.96734268952841,200.0,34.523809523809526,65.47619047619048,63.18181818181818,39.59287763722106,1.5272727272727273,0.39269004939932944,intermittent
21518,84,55,29,12.869047619047619,12.0,16.415376102179877,73.0,34.523809523809526,65.47619047619048,19.654545454545456,16.68356718874636,1.5272727272727273,0.7205295896215752,lumpy
75013B,58,38,20,6.4655172413793105,3.0,12.603557722787137,88.0,34.48275862068966,65.51724137931035,9.868421052631579,14.49915384787711,1.5263157894736843,2.1586884804804796,lumpy
22782,58,38,20,4.293103448275862,1.0,8.906943123972,40.0,34.48275862068966,65.51724137931035,6.552631578947368,10.344596104406403,1.5263157894736843,2.492272792461499,lumpy
21187,87,57,30,15.10344827586207,3.0,35.99451976464487,288.0,34.48275862068966,65.51724137931035,23.05263157894737,42.4636067090025,1.5263157894736843,3.3930693688622,lumpy
23069,32,21,11,2.75,2.0,2.7356664576921537,8.0,34.375,65.625,4.190476190476191,2.2938842084780044,1.5238095238095237,0.29965134297520657,intermittent
21728,32,21,11,9.25,1.0,35.83384595782362,204.0,34.375,65.625,14.095238095238095,43.80171773104882,1.5238095238095237,9.656893718042369,lumpy
22700,67,44,23,20.65671641791045,2.0,71.92347621937476,553.0,34.32835820895522,65.67164179104478,31.454545454545453,87.13434015743911,1.5227272727272727,7.6738245630938975,lumpy
72728,35,23,12,18.37142857142857,9.0,32.61458146856629,180.0,34.285714285714285,65.71428571428572,27.956521739130434,36.929266862315885,1.5217391304347827,1.7449183025541897,lumpy
75131,70,46,24,17.385714285714286,1.0,54.56821096602972,395.0,34.285714285714285,65.71428571428572,26.456521739130434,65.73032667962809,1.5217391304347827,6.172570918350545,lumpy
85008,70,46,24,3.6714285714285713,2.0,5.6638222065648955,33.0,34.285714285714285,65.71428571428572,5.586956521739131,6.184482685476332,1.5217391304347827,1.2253387636451727,lumpy
22573,73,48,25,66.08219178082192,12.0,106.95193019720192,608.0,34.24657534246575,65.75342465753425,100.5,118.2816688734538,1.5208333333333333,1.385168999924692,lumpy
22593,73,48,25,73.20547945205479,25.0,89.72225026034967,310.0,34.24657534246575,65.75342465753425,111.33333333333333,89.42495566135585,1.5208333333333333,0.6451594199802714,lumpy
22640,76,50,26,4.631578947368421,1.5,7.566315008444833,39.0,34.21052631578947,65.78947368421052,7.04,8.385994154492577,1.52,1.418939218249283,lumpy
20856,88,58,30,4.625,2.5,5.184664610795649,18.0,34.09090909090909,65.9090909090909,7.017241379310345,4.893573943521631,1.5172413793103448,0.4863170307370487,intermittent
20902,88,58,30,2.3181818181818183,1.0,4.361654896690766,28.0,34.09090909090909,65.9090909090909,3.5172413793103448,4.974465956738365,1.5172413793103448,2.000269801763155,lumpy
22611,88,58,30,10.306818181818182,4.5,13.95671300971427,63.0,34.09090909090909,65.9090909090909,15.637931034482758,14.57671572262827,1.5172413793103448,0.868881962043329,lumpy
72800F,50,33,17,15.76,2.0,71.85005929300381,504.0,34.0,66.0,23.87878787878788,87.77839909957828,1.5151515151515151,13.512968258812382,lumpy
